EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,do_saturation,NitrateN
1999-10-24 14:00:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,89.91,0.0
1999-11-20 07:20:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,97.03,0.0
1999-08-21 12:00:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,56.84,0.0
1999-06-26 12:00:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,78.03,0.0
1999-04-25 12:00:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,66.78,0.0
1999-03-27 12:00:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,53.14,1.0
2001-06-22 17:30:00,Tallapoosa River Watch,Tallapoosa River,204,33.7762,-85.2965,287.626831,74.47,0.0
1997-07-24 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,74.07,4.4
1997-08-31 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,82.6,4.4
1997-10-01 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,77.5,0.0
1997-01-31 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,89.2,8.8
1997-03-21 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,93.71,8.8
1996-06-24 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,64.01,8.8
1996-07-29 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,76.4,4.4
1996-08-26 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,74.34,8.8
1996-09-21 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,77.21,8.8
1996-11-26 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,84.95,4.4
1997-01-02 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,88.15,8.8
1997-06-27 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,83.42,4.4
1997-06-05 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,84.34,8.8
1997-04-25 12:00:00,Pickens High School,Town Creek,153,34.4656,-84.4374,419.792511,94.53,8.8
1998-04-26 12:00:00,Shadowbrook Homeowners Association,Vickery Creek,92,34.0183,-84.342,286.369629,83.78,2.2
1998-02-25 12:00:00,Shadowbrook Homeowners Association,Vickery Creek,92,34.0183,-84.342,286.369629,79.13,1.86
1998-01-31 12:00:00,Shadowbrook Homeowners Association,Vickery Creek,92,34.0183,-84.342,286.369629,78.96,0.2
1998-08-27 12:00:00,Roswell Lions Club,Foe Killer Creek,61,34.0609,-84.3305,306.226776,75.63,1.32
1998-05-31 12:00:00,White Family Water Watchers,White Stream,90,34.0236,-84.3911,301.575348,83.99,-0.05
1998-01-01 12:00:00,White Family Water Watchers,White Stream,90,34.0236,-84.3911,301.575348,81.27,0.4
1996-09-08 12:00:00,White Family Water Watchers,White Stream,90,34.0236,-84.3911,301.575348,122.42,-0.1
1997-07-22 12:00:00,White Family Water Watchers,White Stream,90,34.0236,-84.3911,301.575348,61.21,0.44
1997-11-22 12:00:00,White Family Water Watchers,White Stream,90,34.0236,-84.3911,301.575348,80.44,0.44
2000-03-28 12:00:00,Rails to Trails,West Fork of Little River,18,34.4103,-83.8462,384.126526,89.36,2.2
2001-02-28 12:00:00,Rails to Trails,West Fork of Little River,18,34.4103,-83.8462,384.126526,96.41,6.6
2000-05-23 12:00:00,Rails to Trails,West Fork of Little River,18,34.4103,-83.8462,384.126526,23.6,2.2
2001-04-25 12:00:00,Rails to Trails,West Fork of Little River,18,34.4103,-83.8462,384.126526,97.49,2.2
1998-11-07 12:00:00,Stream Team (Lumpkin County),Yahoola River,156,34.5082,-83.9749,339.752747,86.16,0.0
1998-02-14 12:00:00,Cub Scout Pack 1055,Willeo Creek,157,34.0026,-84.3944,261.182343,83.08,0.3
1999-01-11 12:00:00,CLEAN,Wildcat Creek,104,33.9992,-84.0052,294.66925,96.2,0.0
1999-02-06 12:00:00,CLEAN,Wildcat Creek,104,33.9992,-84.0052,294.66925,86.91,0.25
2001-07-04 18:15:00,Callaway Gardens AAS,Mountain Creek,170,32.8014,-84.9139,212.471863,86.56,0.0
2001-07-24 16:20:00,Callaway Gardens AAS,Mountain Creek,170,32.8014,-84.9139,212.471863,93.58,0.0
2001-07-09 17:00:00,Callaway Gardens AAS,Barnes Creek,181,32.7522,-84.9308,222.859909,94.37,0.0
2001-07-27 16:35:00,Callaway Gardens AAS,Barnes Creek,181,32.7522,-84.9308,222.859909,90.1,0.0
2001-07-11 13:20:00,Callaway Gardens AAS,Barnes Creek,172,32.7411,-84.9097,182.234543,93.35,0.0
2001-07-25 12:10:00,Callaway Gardens AAS,Barnes Creek,172,32.7411,-84.9097,182.234543,125.65,0.0
2001-07-05 15:45:00,Callaway Gardens AAS,Little Mountain Creek,171,32.8103,-84.9183,213.52742,86.33,0.0
2001-07-25 11:00:00,Callaway Gardens AAS,Little Mountain Creek,171,32.8103,-84.9183,213.52742,91.11,0.05
2001-07-24 12:00:00,Canton Creek Patrol,Canton Creek,31,34.2275,-84.4833,262.249542,86.42,0.8
2001-07-27 17:00:00,Tallapoosa River Watch,Tallapoosa River,91,33.7968,-85.2686,292.600616,84.26,0.0
1998-08-22 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,58.54,0.0
1998-09-12 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,56.28,0.0
1999-07-29 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,71.96,0.0
1999-08-26 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,52.86,0.0
1999-09-25 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,50.83,0.0
1999-09-25 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,222,34.2635,-85.1704,176.162125,48.41,0.0
1998-10-10 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,60.68,0.0
1998-11-14 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,79.96,0.0
1998-12-12 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,83.17,0.0
1998-11-14 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,222,34.2635,-85.1704,176.162125,85.66,0.0
1999-01-16 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,60.68,0.0
1999-02-20 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,90.7,0.0
1999-03-12 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,87.62,0.0
1999-04-17 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,71.0,0.0
1999-04-17 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,222,34.2635,-85.1704,176.162125,74.61,0.0
1997-09-13 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,57.36,0.0
1997-10-11 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,46.44,0.0
1997-11-15 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,82.46,0.0
1996-01-20 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,85.76,0.0
1996-02-24 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,98.6,0.0
1996-03-23 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,97.62,34.2
1997-04-19 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,72.7,0.5
1997-05-13 12:00:00,"Rome Middle School, Joanne Moss & Carolyn Petty",Burwell Creek,221,34.2865,-85.1482,199.49205,74.76,0.0
1997-08-07 12:00:00,Olive Robinson,Cooper Sandy Creek,53,34.1137,-84.3496,284.031769,84.47,0.0
1995-09-03 12:00:00,Olive Robinson,Cooper Sandy Creek,53,34.1137,-84.3496,284.031769,79.62,0.0
1996-09-01 12:00:00,Olive Robinson,Cooper Sandy Creek,53,34.1137,-84.3496,284.031769,89.22,0.0
1996-10-06 12:00:00,Olive Robinson,Cooper Sandy Creek,53,34.1137,-84.3496,284.031769,92.56,0.0
1996-11-03 12:00:00,Olive Robinson,Cooper Sandy Creek,53,34.1137,-84.3496,284.031769,98.94,0.0
1997-01-10 12:00:00,Olive Robinson,Cooper Sandy Creek,53,34.1137,-84.3496,284.031769,87.54,0.0
1998-06-07 12:00:00,Dawson County River Darters,Etowah River,223,34.3818,-84.0636,321.297729,92.9,0.0
1998-05-18 12:00:00,Dawson County River Darters,Etowah River,223,34.3818,-84.0636,321.297729,92.09,0.0
1998-01-03 12:00:00,Dawson County River Darters,Etowah River,223,34.3818,-84.0636,321.297729,91.77,0.0
1998-03-24 12:00:00,Dawson County River Darters,Etowah River,223,34.3818,-84.0636,321.297729,96.03,0.0
1998-01-11 12:00:00,Dawson County River Darters,Big Amicalola Creek,224,34.4943,-84.2409,425.128387,92.43,0.0
1998-02-14 12:00:00,Dawson County River Darters,Big Amicalola Creek,224,34.4943,-84.2409,425.128387,90.48,0.0
1998-03-15 12:00:00,Dawson County River Darters,Big Amicalola Creek,224,34.4943,-84.2409,425.128387,90.48,0.0
1998-04-12 12:00:00,Dawson County River Darters,Big Amicalola Creek,224,34.4943,-84.2409,425.128387,91.76,0.0
1998-06-20 12:00:00,Dawson County River Darters,Big Amicalola Creek,224,34.4943,-84.2409,425.128387,97.69,0.0
1998-05-25 12:00:00,Dawson County River Darters,Big Amicalola Creek,224,34.4943,-84.2409,425.128387,86.35,0.0
1998-01-11 12:00:00,Dawson County River Darters,Little Amicalola Creek,225,34.5013,-84.2345,427.837463,89.34,0.0
1998-02-14 12:00:00,Dawson County River Darters,Little Amicalola Creek,225,34.5013,-84.2345,427.837463,91.51,0.0
1998-03-22 12:00:00,Dawson County River Darters,Little Amicalola Creek,225,34.5013,-84.2345,427.837463,89.44,0.0
1998-05-25 12:00:00,Dawson County River Darters,Little Amicalola Creek,225,34.5013,-84.2345,427.837463,90.55,0.0
1998-06-28 12:00:00,Dawson County River Darters,Little Amicalola Creek,225,34.5013,-84.2345,427.837463,84.34,0.0
1998-01-03 12:00:00,Dawson County River Darters,Trib to Amicalola Creek,226,34.5223,-84.2296,503.909607,89.02,0.0
1998-02-08 12:00:00,Dawson County River Darters,Trib to Amicalola Creek,226,34.5223,-84.2296,503.909607,85.18,0.2
1998-03-13 12:00:00,Dawson County River Darters,Trib to Amicalola Creek,226,34.5223,-84.2296,503.909607,89.38,0.0
1998-04-27 12:00:00,Dawson County River Darters,Trib to Amicalola Creek,226,34.5223,-84.2296,503.909607,89.18,2.2
1998-05-18 12:00:00,Dawson County River Darters,Trib to Amicalola Creek,226,34.5223,-84.2296,503.909607,85.08,0.0
1998-06-07 12:00:00,Dawson County River Darters,Trib to Amicalola Creek,226,34.5223,-84.2296,503.909607,90.08,0.0
2000-10-12 12:00:00,Kody Creek Watch Dogs,Kody Creek,177,34.0254,-84.2195,291.373901,87.56,0.0
2000-10-22 12:00:00,Kody Creek Watch Dogs,Kody Creek,177,34.0254,-84.2195,291.373901,96.47,0.0
2000-10-28 12:00:00,Kody Creek Watch Dogs,Kody Creek,177,34.0254,-84.2195,291.373901,29.67,0.0
2001-02-26 17:00:00,Students for Environmental Awareness,North Oconee River,121,33.95,-83.3686,189.710495,94.19,0.0
2001-04-22 13:00:00,Students for Environmental Awareness,North Oconee River,121,33.95,-83.3686,189.710495,83.86,4.4
2001-11-05 13:00:00,SCJ Stream Team/Johnson High School,Placentia Canal,229,32.034,-81.0604,1.752534,61.79,-2.2
2001-09-13 08:30:00,SCJ Stream Team/Johnson High School,Placentia Canal,229,32.034,-81.0604,1.752534,76.79,-0.25
2001-10-04 13:30:00,SCJ Stream Team/Johnson High School,Placentia Canal,229,32.034,-81.0604,1.752534,69.43,1.5
2001-07-07 09:45:00,Jekyll Is. Historic Wharf Group,Jekyll Creek,178,31.0577,-81.4235,1.51,61.52,0.0
2001-08-04 11:10:00,Jekyll Is. Historic Wharf Group,Jekyll Creek,178,31.0577,-81.4235,1.51,58.72,0.0
2001-09-11 12:00:00,Claxton Poultry Co.,Canoochee River,46,32.1828,-81.8875,27.37039,38.91,0.191
2001-09-11 12:00:00,Claxton Poultry Co.,Canoochee River,47,32.179,-81.8783,33.382378,38.56,1.086
2001-10-03 12:00:00,Claxton Poultry Co.,Canoochee River,45,32.1841,-81.8889,27.661636,26.45,0.004
2001-10-03 12:00:00,Claxton Poultry Co.,Canoochee River,46,32.1828,-81.8875,27.37039,25.28,0.006
2001-10-03 12:00:00,Claxton Poultry Co.,Canoochee River,47,32.179,-81.8783,33.382378,26.55,1.425
2001-11-04 08:00:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,56.55,0.0
2001-11-05 10:00:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,115.29,0.0
2000-09-01 00:00:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,91.55,0.0
2000-10-01 09:00:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,80.78,0.0
2000-11-02 08:30:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,95.34,0.0
2000-12-01 14:30:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,88.69,0.0
2001-01-02 09:00:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,82.8,0.0
2001-02-05 11:00:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,61.27,0.0
2001-03-05 13:00:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,75.77,0.0
2001-07-01 10:15:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,91.32,0.0
2001-08-03 09:30:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,86.18,0.0
2001-11-02 09:45:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,82.85,0.0
2001-07-03 12:00:00,Claxton Poultry Co.,Canoochee River,45,32.1841,-81.8889,27.661636,41.07,0.399
2001-07-03 12:00:00,Claxton Poultry Co.,Canoochee River,46,32.1828,-81.8875,27.37039,44.39,0.158
2001-07-03 12:00:00,Claxton Poultry Co.,Canoochee River,47,32.179,-81.8783,33.382378,38.48,0.358
2001-10-01 12:00:00,Cathead Creek- Dunwoody Plantation,Cathead Creek at Dunwoody Plantation,165,31.3935,-81.4541,7.15,93.6,0.0
2001-10-07 09:45:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,105.92,0.0
2001-10-07 08:00:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,47.77,0.0
2001-10-06 11:15:00,Jekyll Is. Historic Wharf Group,Jekyll Creek,178,31.0577,-81.4235,1.51,56.55,0.0
2001-10-28 14:00:00,Cub Scout Pack 102,Alcovy River,26,33.5606,-83.8201,192.645096,85.71,0.02
2001-11-03 12:00:00,Jekyll Is. Historic Wharf Group,Jekyll Creek,178,31.0577,-81.4235,1.51,132.51,0.0
2001-08-18 12:00:00,The Nichols Family,Willow Lake Headwaters,199,33.9998,-84.2891,317.725739,48.01,-0.1
2001-09-23 12:30:00,The Nichols Family,Willow Lake Headwaters,199,33.9998,-84.2891,317.725739,42.23,0.2
2001-09-22 09:30:00,Roswell Station HomeOwners Assoc.,Hogwallow Creek,63,34.0354,-84.3499,309.759705,78.24,0.4
2001-07-31 16:55:00,Roswell Station HomeOwners Assoc.,Hogwallow Creek,63,34.0354,-84.3499,309.759705,81.64,0.3
2001-07-31 12:30:00,City of Roswell,Hogwallow Creek,218,34.0394,-84.3489,320.651794,85.44,1.0
2001-11-25 14:30:00,Cub Scout Pack 102,Alcovy River,26,33.5606,-83.8201,192.645096,79.65,0.4
2001-07-17 09:00:00,Atlanta Rowing Club,Chattahoochee River Tributary,22,34.0081,-84.3742,261.603333,63.74,-0.1
2001-09-23 12:30:00,Atlanta Rowing Club,Chattahoochee River Tributary,22,34.0081,-84.3742,261.603333,82.34,-0.1
2001-10-14 13:40:00,Atlanta Rowing Club,Chattahoochee River Tributary,22,34.0081,-84.3742,261.603333,58.47,-0.1
2002-01-28 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,84.64,0.0
2001-08-01 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,81.27,0.0
2001-09-01 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,78.57,0.0
2001-10-01 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,78.86,0.0
2001-11-13 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,84.64,0.0
2001-12-19 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,66.36,0.0
2002-01-14 12:15:00,Madison County Middle Bluestoners,Bluestone Creek,24,34.1839,-83.1531,158.724548,118.71,0.0
2001-09-24 12:00:00,Hellbenders Water Rescue & Research,Talking Rock Creek,256,34.5078,-84.504,329.582245,91.01,0.02
2001-10-27 13:00:00,Hellbenders Water Rescue & Research,Talking Rock Creek,256,34.5078,-84.504,329.582245,85.71,0.05
2001-02-15 15:00:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,76.49,0.0
2001-03-14 15:00:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,29.98,0.0
2001-04-13 15:00:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,53.74,-0.1
2001-05-17 14:45:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,41.68,-0.05
2001-07-23 13:00:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,36.31,-0.05
2001-08-28 17:00:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,106.03,-0.05
2001-09-13 15:00:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,39.9,-0.05
2001-10-11 14:50:00,"Jenkins High School, Marine Science Club",Casey Canal,48,32.0025,-81.0855,1.21495,64.83,0.0
2001-06-06 08:55:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,51.46,0.0
2001-08-03 08:40:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,51.1,0.0
2001-08-03 08:30:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,46.83,0.0
2001-07-08 08:30:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,32.94,0.0
2001-08-08 12:00:00,Claxton Poultry Co.,Canoochee River,45,32.1841,-81.8889,27.661636,59.18,0.212
2001-08-08 12:00:00,Claxton Poultry Co.,Canoochee River,46,32.1828,-81.8875,27.37039,54.03,0.233
2001-08-08 12:00:00,Claxton Poultry Co.,Canoochee River,47,32.179,-81.8783,33.382378,56.2,0.189
2002-03-26 13:00:00,Chattahoochee Headwaters Association,Upper Chattahoochee River,250,34.6919,-83.713,422.562958,84.28,0.0
2002-04-23 12:00:00,Kody Creek Watch Dogs,Kody Creek,176,34.0253,-84.2192,291.909149,89.25,0.0
2002-02-19 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,82.93,0.0
2002-03-19 16:30:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,94.57,0.0
2002-02-14 12:00:00,Sullivan's Stream Walkers,No Name Creek,210,34.1793,-84.4644,302.283569,79.81,1.0
2002-03-10 14:00:00,Sullivan's Stream Walkers,No Name Creek,210,34.1793,-84.4644,302.283569,80.43,0.0
2002-02-05 12:15:00,Madison County Middle Bluestoners,Bluestone Creek,24,34.1839,-83.1531,158.724548,85.37,0.0
2001-12-14 13:45:00,SCJ Stream Team/Johnson High School,Placentia Canal,229,32.034,-81.0604,1.752534,71.03,0.0
2002-01-10 08:30:00,SCJ Stream Team/Johnson High School,Placentia Canal,229,32.034,-81.0604,1.752534,60.8,0.0
2002-03-06 14:30:00,Tybee Island Marine Science Center,Tybee Island Beach,240,32.0,-80.8458,2.748266,69.05,0.0
2002-02-11 15:30:00,Friends of Shoal Creek,Shoal Creek,257,34.2637,-84.5962,269.404999,96.8,0.0
2002-03-25 12:15:00,Madison County Middle Bluestoners,Bluestone Creek,24,34.1839,-83.1531,158.724548,3.87,1.0
2001-10-02 12:00:00,Shadowbrook Homeowners Association,Vickery Creek,92,34.0183,-84.342,286.369629,75.11,0.2
2002-02-03 09:00:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,51.78,0.0
2002-02-03 11:00:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,111.4,0.07
2002-03-04 09:00:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,62.86,0.0
2002-03-05 15:00:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,134.18,0.0
2002-02-23 10:10:00,Chattahoochee Headwaters Association,Upper Chattahoochee River,250,34.6919,-83.713,422.562958,86.57,0.0
2002-01-17 14:00:00,Chattahoochee Headwaters Association,Upper Chattahoochee River,250,34.6919,-83.713,422.562958,83.97,0.0
2001-10-04 12:00:00,Kiwanis Club of Historic Roswell,Foe Killer Creek,168,34.0433,-84.3212,297.616272,94.43,0.1
2001-10-22 11:00:00,Dr. Roof,Seven Branches,143,34.0626,-84.4063,331.828857,84.73,0.2
2001-08-09 12:00:00,Kiwanis Club of Historic Roswell,Foe Killer Creek,168,34.0433,-84.3212,297.616272,100.32,1.5
2001-08-23 09:45:00,Dr. Roof,Seven Branches,143,34.0626,-84.4063,331.828857,81.65,1.32
2001-11-04 11:00:00,Atlanta Rowing Club,Chattahoochee River Tributary,22,34.0081,-84.3742,261.603333,47.86,0.1
2001-12-15 10:35:00,Atlanta Rowing Club,Chattahoochee River Tributary,22,34.0081,-84.3742,261.603333,51.72,0.0
2002-01-12 13:00:00,Atlanta Rowing Club,Chattahoochee River Tributary,22,34.0081,-84.3742,261.603333,69.42,0.44
2002-01-27 15:30:00,The Nichols Family,Willow Lake Headwaters,199,33.9998,-84.2891,317.725739,43.74,0.2
2002-02-28 12:00:00,Roswell Lions Club,Foe Killer Creek,61,34.0609,-84.3305,306.226776,87.17,0.44
2002-01-24 12:00:00,Kiwanis Club of Historic Roswell,Foe Killer Creek,168,34.0433,-84.3212,297.616272,78.12,2.0
2002-02-16 12:00:00,Kiwanis Club of Historic Roswell,Foe Killer Creek,168,34.0433,-84.3212,297.616272,87.33,2.0
2002-02-24 12:00:00,Roswell Station HomeOwners Assoc.,Hogwallow Creek,63,34.0354,-84.3499,309.759705,75.37,0.4
1999-08-22 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,81.5,0.0
1999-09-12 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,79.09,0.0
1999-11-28 12:25:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,85.85,0.0
1999-12-31 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,75.15,0.0
2000-01-30 11:15:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,73.67,0.0
2000-02-27 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,62.47,0.0
2000-03-26 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,86.03,0.0
2000-04-30 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,100.23,0.0
2000-05-29 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,85.63,0.0
2000-06-30 18:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,87.52,0.0
2000-07-29 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,86.54,0.0
2000-08-27 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,81.83,0.0
2000-10-21 16:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,78.57,0.0
2000-11-25 22:35:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,65.86,0.0
2000-12-23 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,66.32,0.0
2001-01-28 15:33:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,65.33,0.0
2001-02-27 17:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,74.75,0.0
2001-03-25 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,84.13,0.0
2001-04-29 14:30:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,87.14,0.0
2001-05-29 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,79.37,0.0
2001-06-30 13:30:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,72.01,0.0
2001-07-29 12:30:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,86.12,0.0
2001-08-26 12:00:00,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,80.85,0.0
2001-09-26 12:00:00,Environmental Club of Walton High School,Sope Creek,149,33.9426,-84.4377,274.730164,84.62,0.0
2001-08-06 18:30:00,Chamberlin Checkers,"Site 616, North Oconee River",131,33.8958,-83.35,183.491837,109.55,0.0
2001-09-03 08:00:00,Friends of Sapelo,Harris Neck Creek,64,31.6096,-81.2901,2.955935,26.14,0.0
2001-09-02 10:30:00,Friends of Sapelo,Hudson Creek,62,31.4535,-81.363,1.204188,77.69,0.0
2001-06-27 12:00:00,"Riverside Military Academy, Environmental Group",Limestone Creek,20,34.314,-83.7997,339.444397,88.21,0.5
